"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Midazolam|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Rifampicin|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Midazolam|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Rifampicin|Concentration in container [µmol/l]","Organism|Lumen|Midazolam|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Rifampicin|Fraction of oral drug mass absorbed into mucosa"
0,5145.861,0,1.143481,0,1.100723,0,1.053629
0,5161.992,0,1.107345,0,1.064783,0,1.053851
0,5178.124,0,1.073098,0,1.030736,0,1.054064
0,5194.255,0,1.040628,0,0.9984668,0,1.05427
0,5210.386,0,1.009828,0,0.9678705,0,1.054467
0,5226.517,0,0.9806,0,0.9388503,0,1.054657
0,5242.648,0,0.9528492,0,0.9113073,0,1.054839
0,5258.78,0,0.9264901,0,0.8851584,0,1.055015
0,5274.911,0,0.9014435,0,0.8603271,0,1.055184
0,5291.042,0,0.8776275,0,0.8367246,0,1.055347
0,5307.173,0,0.8549743,0,0.8142869,0,1.055504
0,5323.305,0,0.8334228,0,0.7929596,0,1.055655
0,5339.436,0,0.8128962,0,0.7726499,0,1.055801
0,5355.567,0,0.7933429,0,0.7533145,0,1.055941
0,5371.698,0,0.7747239,0,0.7349327,0,1.056077
0,5387.83,0,0.7569515,0,0.7173767,0,1.056208
0,5403.961,0,0.7399813,0,0.7006196,0,1.056334
0,5420.092,0,0.7238113,0,0.6847059,0,1.056455
0,5436.223,0,0.7083917,0,0.6695055,0,1.056573
0,5452.354,0,0.6936558,0,0.6549971,0,1.056687
0,5468.486,0,0.6795166,0,0.6410621,0,1.056797
0,5484.617,0,0.6660033,0,0.6278116,0,1.056903
0,5500.748,0,0.6531036,0,0.615142,0,1.057005
0,5516.879,0,0.6407661,0,0.6030354,0,1.057105
0,5533.011,0,0.6289017,0,0.5913778,0,1.057201
0,5549.142,0,0.6175219,0,0.5802515,0,1.057294
0,5565.273,0,0.6066311,0,0.5695986,0,1.057384
0,5581.404,0,0.5962001,0,0.5594016,0,1.057472
0,5597.536,0,0.5861561,0,0.5495708,0,1.057557
0,5613.667,0,0.5764881,0,0.5401418,0,1.057639
0,5629.798,0,0.5672079,0,0.5311086,0,1.057719
0,5645.929,0,0.5583039,0,0.5224354,0,1.057796
0,5662.061,0,0.5497235,0,0.5140774,0,1.057871
0,5678.191,0,0.5414302,0,0.5060081,0,1.057945
0,5694.323,0,0.5334479,0,0.4982766,0,1.058016
0,5710.454,0,0.5257721,0,0.49083,0,1.058085
0,5726.585,0,0.5183662,0,0.4836502,0,1.058152
0,5742.716,0,0.5111876,0,0.4766894,0,1.058218
0,5758.848,0,0.5042556,0,0.470003,0,1.058282
0,5774.979,0,1.03372,0,1.443226,0,0.8893515
0,5791.11,0,4.025603,0,5.207421,0,0.963172
0,5807.241,0,8.604257,0,9.864479,0,1.008375
0,5823.373,0,12.01726,0,12.83154,0,1.026331
0,5839.504,0,13.57071,0,13.94524,0,1.032929
0,5855.635,0,13.75983,0,13.84592,0,1.035576
0,5871.766,0,13.18686,0,13.11691,0,1.036944
0,5887.897,0,12.27033,0,12.12922,0,1.037902
0,5904.029,0,11.2511,0,11.08642,0,1.038723
0,5920.16,0,10.25241,0,10.08814,0,1.039491
