"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Midazolam|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Midazolam|Whole Blood (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Rifampicin|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Rifampicin|Whole Blood (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Midazolam|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Rifampicin|Concentration in container [µmol/l]","Organism|Lumen|Midazolam|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Rifampicin|Fraction of oral drug mass absorbed into mucosa"
0,2502,0,0,0.8569578,0.7694343,0,0.8229548,0,1.044385
0,2505,0,0,0.8527253,0.7655525,0,0.8187474,0,1.044429
0,2508,0,0,0.84853,0.7617051,0,0.8145773,0,1.044472
0,2511,0,0,0.8443715,0.7578916,0,0.8104443,0,1.044516
0,2514,0,0,0.8402494,0.7541116,0,0.8063477,0,1.044559
0,2517,0,0,0.8361633,0.7503649,0,0.8022874,0,1.044602
0,2520,0,0,0.8321128,0.7466511,0,0.7982628,0,1.044644
0,2523,0,0,0.8280977,0.7429698,0,0.7942737,0,1.044686
0,2526,0,0,0.8241175,0.7393207,0,0.7903197,0,1.044728
0,2529,0,0,0.820172,0.7357037,0,0.7864004,0,1.04477
0,2532,0,0,0.8162608,0.7321182,0,0.7825155,0,1.044811
0,2535,0,0,0.8123835,0.7285641,0,0.7786646,0,1.044852
0,2538,0,0,0.8085398,0.725041,0,0.7748474,0,1.044893
0,2541,0,0,0.8047293,0.7215485,0,0.7710636,0,1.044934
0,2544,0,0,0.8009517,0.7180863,0,0.7673127,0,1.044974
0,2547,0,0,0.7972066,0.7146541,0,0.7635944,0,1.045014
0,2550,0,0,0.7934938,0.7112518,0,0.7599085,0,1.045053
